,entidad,viv_sel,num_hog,hog_mud,n_ren_el,cd,sexo,edad,nivel,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p7,p7_3,p8_1,p8_2,p9,p10,p11,p13,p13_3,p14_1,p14_2,p15,p16,p17,p19,p19_3,p20_1,p20_2,p21,p22,p23_1,p23_2,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
84,2,4,1,0,2,21,2,36,3,7,1,1,1,1,2,2,1,2,4,2,2,2,2,1,2,3,160.0,2,1,1,1,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,3,4,30,2,0,3,3,1,0,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,2,0,1
85,2,3,1,0,2,21,2,36,3,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,30,2,0,3,3,2,0,2,2,2,2,1,2,2,0,2,0,1,1,2,2,1,3,3,1,0,0,0,2
86,2,1,1,0,3,21,1,28,7,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,40,2,0,3,4,2,0,2,2,2,2,1,1,2,0,1,2,1,1,1,1,2,1,2,1,2,0,0,1
87,3,4,1,0,1,40,2,81,7,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,1,2,2,2,4,4,2,0,0,0,2
88,3,1,1,0,1,40,2,43,3,1,1,1,1,2,2,2,1,1,3,2,2,2,1,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,3,20,2,0,3,3,2,0,2,2,2,2,2,2,1,1,2,0,1,1,1,1,1,1,2,1,2,0,0,1
89,3,2,1,0,1,40,1,57,2,1,1,1,1,2,2,2,2,1,5,2,2,1,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,1,1,1,2,0,0,1
90,3,3,1,0,2,40,2,53,4,1,1,1,1,1,2,2,2,2,3,2,1,2,1,2,2,2,0.0,2,1,1,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,40,2,0,4,4,2,0,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,0,1
91,3,2,1,0,1,40,2,71,6,8,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,5,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,2,2,2,2,2,2,2,0,1,1,1,2,2,2,1,3,3,1,0,2,0,1
92,3,1,1,0,2,40,2,40,7,1,1,1,1,2,2,2,1,1,3,2,2,2,2,1,2,3,100.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,30,2,0,4,4,2,0,2,2,2,1,2,2,2,0,2,0,1,1,2,1,1,1,2,1,2,0,0,1
93,3,4,1,0,2,40,2,69,6,7,1,1,1,1,2,2,2,1,3,2,1,2,2,2,2,2,0.0,2,1,1,3,3,3,400,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,50,2,0,3,3,2,0,2,2,2,2,2,2,2,0,3,0,1,3,1,3,1,1,2,1,2,2,0,1
94,3,1,1,0,2,40,2,36,7,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,60,2,0,4,3,2,0,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,3,3,1,0,0,0,2
95,3,2,1,0,1,40,1,50,7,1,1,2,1,2,2,2,2,2,3,2,2,1,2,2,2,3,400.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,30,2,0,4,4,2,0,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,3,1,1,2,0,0,1
96,3,3,1,0,1,40,1,76,2,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
97,3,2,1,0,1,40,1,21,7,6,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,60,2,0,3,3,2,0,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,0,0,1
98,3,2,1,0,1,40,2,73,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,1,2,2,2,4,4,2,0,0,0,2
99,3,3,1,0,2,40,2,21,7,1,1,1,1,2,2,2,1,2,3,2,2,2,1,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,20,2,0,3,3,2,0,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,0,0,1
100,3,1,1,0,1,40,1,56,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
101,3,4,1,0,2,40,2,53,2,1,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,15,2,0,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,2,1,2,1,3,1,0,2,0,1
102,3,1,1,0,2,40,1,30,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
103,3,3,1,1,3,40,1,22,7,1,1,1,1,2,2,2,1,3,3,2,2,1,1,2,2,3,500.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,45,2,0,3,4,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,1,1,2,1,2,0,0,1
104,3,2,1,0,1,40,2,33,4,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,4,4,2,0,0,0,2
105,3,3,1,0,2,40,1,25,7,6,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,35,2,0,4,4,2,0,2,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,0,0,1
106,3,2,1,0,1,40,1,74,8,8,1,1,1,2,2,2,2,2,3,2,2,2,2,1,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,35,2,0,3,3,2,0,2,2,2,2,2,1,1,2,2,0,1,1,2,2,2,1,1,1,2,0,0,1
107,3,1,1,0,2,40,2,25,7,1,1,1,1,2,2,2,2,4,4,2,2,2,1,2,2,3,500.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,40,2,0,3,4,2,0,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,0,0,1
108,3,4,1,1,1,40,2,31,4,7,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,30,2,0,2,3,2,0,2,2,2,2,2,1,2,0,2,0,1,1,2,1,2,3,3,1,0,0,0,2
109,3,3,1,0,2,40,2,26,7,7,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,3,40,2,1,1,0,0,0,0.0,0,0,0,0,0,0,2,2,40,2,0,3,3,2,0,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,0,2,0,1
110,3,2,1,0,2,40,2,30,3,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,10,4,2,0,2,1,1,2,6,3,30.0,2,1,1,0,0,0,1,3,10,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,1,3,1,0,2,2,1
111,3,4,1,0,2,40,2,38,8,1,1,1,1,1,1,2,1,2,3,2,2,2,1,2,2,3,600.0,2,1,1,3,1,3,300,1,2,2,6,1,1,0.0,1,2,2,0,0,0,2,3,40,2,0,3,3,2,0,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1
112,3,1,1,0,1,40,1,41,4,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,20,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,1,3,1,0,0,0,2
113,3,3,1,0,1,40,1,36,7,1,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,1,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,2,1,2,1,3,1,0,2,0,1
114,3,4,1,0,2,40,2,53,7,1,1,1,1,1,1,2,2,2,3,2,2,2,1,2,2,3,500.0,2,1,1,2,4,3,50,2,1,1,3,3,3,46.0,2,1,2,0,0,0,0,0,45,2,0,3,3,2,0,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1
115,3,1,1,0,1,40,2,52,3,1,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,4,3,100,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,1,2,2,2,2,2,2,0,2,0,1,1,2,1,2,1,3,1,0,2,0,1
116,3,2,1,0,1,40,1,46,7,1,1,1,1,1,2,2,1,1,4,2,2,2,1,2,2,1,0.0,1,2,1,2,3,3,150,2,1,2,0,0,0,0.0,0,0,0,0,0,0,2,4,35,1,6,3,4,2,0,1,2,2,2,1,1,1,2,2,0,1,1,1,1,1,1,2,1,1,2,0,1
117,3,4,1,0,2,40,2,36,7,7,1,1,1,1,2,2,2,1,3,2,2,1,2,2,2,2,0.0,2,1,1,2,3,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,40,2,0,3,3,2,0,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,1,2,1,2,2,0,1
118,3,2,1,0,1,40,2,29,7,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,0.0,2,1,1,2,2,3,150,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,40,2,0,4,4,2,0,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,0,1
119,3,1,1,0,2,40,1,71,7,8,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,4,3,100.0,2,1,1,0,0,0,0,0,20,2,0,3,3,2,0,2,2,2,2,2,2,2,0,1,1,1,1,2,1,1,1,3,1,0,0,2,1
120,3,3,1,0,1,40,1,45,7,1,1,1,1,2,2,2,2,2,3,2,2,2,1,2,2,3,350.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,40,2,0,4,4,2,0,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,0,0,1
121,4,2,1,0,3,28,2,27,7,1,1,1,1,2,2,2,1,3,1,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,45,2,0,2,3,1,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,1
122,4,4,1,0,2,28,2,44,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,2,0,1,1,1,2,1,4,4,2,0,0,0,2
123,4,3,1,0,2,28,2,18,3,7,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,4,2,0,2,1,1,7,4,2,0.0,2,1,1,0,0,0,0,0,60,2,0,2,3,2,0,2,2,2,2,1,1,2,0,2,0,1,1,1,2,2,1,3,1,0,2,2,1
124,4,1,1,0,1,28,1,35,3,1,1,1,1,2,2,2,2,3,2,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,60,2,0,3,2,2,0,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,0,0,1
125,4,2,1,0,1,28,2,31,3,1,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,3,2,0,2,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,30,2,0,4,2,1,0,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,3,1,0,2,0,1
126,4,4,1,2,1,28,1,43,4,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,1,1,1,2,1,1,2,4,4,2,0,0,0,2
127,4,1,1,0,3,28,1,24,6,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,5,2,0,1,3,1,0,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,3,3,1,0,0,0,2
128,4,3,1,0,1,28,2,51,6,1,1,1,1,1,1,2,1,2,4,2,2,1,2,2,2,2,0.0,2,1,2,10,1,1,0,2,1,2,6,1,2,0.0,2,1,2,0,0,0,1,1,30,2,0,4,3,1,0,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1
129,4,4,1,0,1,28,1,62,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,30,2,0,2,2,1,0,2,2,2,2,2,1,1,2,2,0,1,2,1,1,2,1,1,1,2,0,0,1
130,4,1,1,0,1,28,2,54,8,1,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,3,3,70.0,2,1,1,0,0,0,1,3,15,2,0,4,4,1,0,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,3,1,0,0,2,1
131,4,2,1,0,1,28,2,79,7,8,1,1,1,1,1,2,2,3,4,1,2,2,1,2,2,3,150.0,2,1,1,2,4,3,100,2,1,1,1,3,3,12.0,2,1,1,0,0,0,0,0,60,2,0,3,4,1,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,1,2,1,2,2,2,1
132,4,4,1,0,2,28,2,40,7,1,1,1,1,2,1,2,1,1,4,2,2,2,1,2,2,1,0.0,1,2,1,0,0,0,0,0,0,0,3,3,1,0.0,1,2,1,0,0,0,2,4,60,2,0,3,4,1,0,1,1,2,1,1,1,2,0,1,1,1,2,1,1,1,1,2,1,1,0,1,1
133,4,2,1,0,4,28,1,38,4,4,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,20,2,0,4,4,2,0,2,2,2,2,2,1,1,2,1,4,1,2,1,2,2,3,3,1,0,0,0,2
134,4,1,1,0,1,28,1,35,8,1,1,1,1,1,1,1,1,6,1,2,1,2,2,2,2,3,5000.0,2,1,2,4,1,3,300,1,2,2,4,3,3,50.0,2,1,1,2,1,2,1,4,240,1,6,3,4,1,0,1,2,2,1,1,1,1,2,1,5,1,1,1,1,1,1,2,1,2,1,2,1
135,4,3,1,0,1,28,1,66,7,1,1,1,1,2,2,2,1,3,4,2,2,1,1,2,2,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,90,2,0,3,3,1,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,1,2,1,1,0,0,1
136,4,2,1,0,1,28,2,55,3,1,1,1,1,2,1,2,2,2,4,2,2,2,1,2,2,2,0.0,2,1,2,0,0,0,0,0,0,0,1,4,2,0.0,2,1,1,0,0,0,0,0,30,2,0,2,2,2,0,2,2,2,1,2,1,2,0,2,0,1,2,2,2,2,1,2,1,2,0,2,1
137,4,3,1,0,2,28,2,69,5,7,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,3,3,250,2,1,1,1,3,3,25.0,2,1,1,0,0,0,1,4,60,2,0,2,3,1,0,1,2,2,2,2,2,2,0,2,0,1,2,2,2,2,1,3,1,0,2,2,1
138,4,1,1,0,1,28,2,46,0,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,3,2,2,4,4,2,0,0,0,2
139,4,4,1,0,2,28,2,70,2,8,1,1,1,1,2,2,2,5,5,2,2,1,2,2,2,2,0.0,2,1,5,5,5,3,500,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,60,2,0,2,4,2,0,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,0,1
140,4,3,1,0,4,28,2,40,7,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4,3,50,2,1,1,0,0,0,0.0,0,0,0,0,0,0,5,1,30,2,0,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,2,1,1,1,1,3,1,0,2,0,1
141,4,1,1,0,2,28,2,64,2,7,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,4,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,1,4,30,2,0,2,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,2,0,1
142,4,2,1,0,1,28,1,53,3,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,2,3,300.0,2,1,1,2,4,2,0,2,1,1,1,4,3,10.0,2,1,1,0,0,0,0,0,60,2,0,1,4,2,0,2,1,2,2,2,1,2,0,1,2,1,1,1,2,1,1,2,1,2,2,2,1
143,4,2,1,0,3,28,2,40,8,1,1,1,1,2,2,2,1,8,1,2,1,2,1,2,2,2,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,80,2,0,3,3,1,0,2,2,1,2,2,2,2,0,1,1,1,1,1,1,1,1,2,1,2,0,0,1
144,4,1,1,0,1,28,1,36,8,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,20,2,0,3,4,1,0,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,0,0,1
145,4,4,1,0,2,28,2,88,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,4,3,1,0,1,28,1,23,7,1,1,1,1,1,2,1,1,13,4,2,2,2,2,1,2,1,0.0,1,2,1,5,3,1,0,1,2,1,0,0,0,0.0,0,0,0,2,1,1,2,4,50,2,0,4,4,1,0,2,2,2,1,2,1,2,0,1,1,1,1,1,1,1,1,2,1,1,1,0,1
147,4,3,1,0,2,28,2,78,2,7,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,2,4,2,0,0,0,2
148,4,1,1,0,1,28,1,54,7,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,3,1,0,1,2,2,3,3,1,0.0,1,2,2,0,0,0,1,3,30,2,0,2,4,1,0,1,2,2,1,2,2,2,0,1,3,1,1,1,1,1,1,3,1,0,1,1,1
149,4,4,1,0,4,28,2,40,7,7,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,1,0.0,1,2,1,0,0,0,0,0,15,2,0,1,1,1,0,2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,3,3,1,0,0,1,1
150,4,4,1,0,3,28,1,30,3,1,1,1,1,1,2,2,2,2,4,2,2,2,1,2,2,2,0.0,2,1,1,2,4,2,0,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,40,2,0,2,2,1,0,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3,0,1
151,4,3,1,1,1,28,1,32,3,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3,2,0.0,2,1,2,0,0,0,0,0,15,2,0,2,3,2,0,2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,3,3,1,0,0,2,1
152,4,2,1,0,1,28,2,56,2,3,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,4,20,2,0,2,3,1,0,2,2,2,2,2,2,2,0,2,0,1,2,3,1,2,3,3,1,0,0,0,2
153,4,1,1,0,2,28,2,22,7,4,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3,2,0.0,1,2,1,0,0,0,2,4,60,2,0,2,3,1,0,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,3,1,0,0,1,1
154,4,2,1,0,1,28,1,82,7,8,1,1,1,2,1,2,2,3,3,2,2,2,2,1,2,2,0.0,2,1,1,0,0,0,0,0,0,0,7,3,3,72.0,2,1,1,0,0,0,0,0,15,1,7,2,4,2,0,2,2,2,2,2,1,1,3,1,2,1,2,1,2,2,1,2,1,2,0,2,1
155,4,4,1,0,1,28,1,54,7,1,1,1,1,1,1,2,1,12,4,2,2,2,1,2,2,3,3000.0,1,1,1,2,4,3,500,1,2,1,2,3,3,20.0,2,1,2,0,0,0,2,3,30,2,0,4,3,1,0,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,3,1,2,1
156,4,3,1,0,1,28,1,81,8,8,1,1,1,1,2,2,2,8,4,2,2,2,2,1,2,3,3000.0,2,1,1,10,4,3,1000,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,120,2,0,4,4,1,0,2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,1,2,1,2,2,0,1
157,5,2,1,0,2,17,2,25,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,4,4,2,0,0,0,2
158,5,4,1,0,2,17,2,40,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,2,0,1,2,1,1,1,4,4,2,0,0,0,2
159,5,3,1,0,4,17,2,20,4,1,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,3,5.0,2,1,1,0,0,0,5,4,60,2,0,2,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,2,1
160,5,1,1,0,3,17,2,22,6,6,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,2,2,0,1,1,1,2,2,2,4,2,0,0,0,2
161,5,4,1,0,3,17,1,23,7,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,3,1,0,1,2,1,1,3,1,0.0,1,2,1,0,0,0,0,0,15,1,5,3,4,1,0,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,0,1,1,1
162,5,1,1,0,1,17,1,55,4,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7,3,3,80.0,2,1,2,0,0,0,1,4,30,2,0,2,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,3,3,1,0,0,2,1
163,5,2,1,0,3,17,1,25,3,7,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,1,2,5,4,60,1,5,4,4,2,0,2,2,2,2,2,1,1,2,1,5,1,1,1,1,2,3,3,1,0,0,0,2
164,5,3,1,0,2,17,2,60,3,7,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,2,0,1,2,2,1,2,2,4,2,0,0,0,2
165,5,2,1,0,1,17,1,30,4,4,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,3,10,2,0,2,3,1,0,2,2,2,2,2,2,2,0,1,1,1,1,1,2,1,3,3,1,0,0,0,2
166,5,1,1,0,2,17,2,42,9,1,1,1,1,1,1,1,1,20,1,2,1,1,2,1,2,1,0.0,1,2,1,3,2,1,0,1,2,1,2,3,3,20.0,2,1,1,3,1,2,1,1,90,1,6,3,3,1,0,2,2,2,1,2,2,2,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1
167,5,4,1,0,1,17,2,69,2,7,1,1,1,1,2,2,2,1,5,2,2,1,2,2,2,2,0.0,2,1,1,1,4,2,0,2,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,30,1,5,1,3,2,0,2,2,2,2,2,1,1,1,2,0,1,2,1,1,2,1,2,1,2,2,0,1
